Date,DVP,MWM,OTG,AXA,BNW,CAV,CIN,CNC,DSM,EBS,EST,I75,IKV,OOA,OTM,OXV,PEA,PRO,SLB
1970-04-25 12:00:00,275.12244,275.12244,275.05637,272.99414,274.9747,266.2694,274.9747,280.1794,278.67557,272.4287,274.8074,280.1794,278.67557,280.1794,280.1794,279.79547,279.79547,277.51035,266.2694
1970-04-26 12:00:00,278.0962,278.0962,278.16144,277.41077,280.50125,272.00015,280.50125,283.89032,283.4925,278.31015,278.568,283.89032,283.4925,283.89032,283.89032,284.25488,284.25488,282.68295,272.00015
1970-04-27 12:00:00,283.31573,283.31573,283.561,281.40027,281.43433,274.58234,281.43433,281.9924,282.69632,280.10776,283.2623,281.9924,282.69632,281.9924,281.9924,282.5915,282.5915,282.7523,274.58234
1970-04-28 12:00:00,281.23428,281.23428,281.2025,279.56863,280.36526,273.28015,280.36526,281.29462,281.76193,278.9713,281.16696,281.29462,281.76193,281.29462,281.29462,281.72186,281.72186,281.75143,273.28015
1970-04-29 12:00:00,281.8845,281.8845,281.7202,279.7087,280.0557,273.0452,280.0557,281.0559,281.47806,278.6487,281.4956,281.0559,281.47806,281.0559,281.0559,281.44827,281.44827,281.45563,273.0452
1970-04-30 12:00:00,280.71674,280.71674,280.43307,278.25653,278.2208,271.43063,278.2208,278.77853,279.40366,276.9334,280.12567,278.77853,279.40366,278.77853,278.77853,279.25156,279.25156,279.5018,271.43063
1970-05-01 12:00:00,282.55396,282.55396,282.4163,280.03467,279.69794,273.00635,279.69794,280.22104,280.81686,278.44232,282.00607,280.22104,280.81686,280.22104,280.22104,280.63022,280.63022,280.94785,273.00635
1970-05-02 12:00:00,285.64865,285.64865,285.44873,282.867,282.37634,275.6412,282.37634,282.8863,283.61893,281.05856,284.93817,282.8863,283.61893,282.8863,282.8863,283.49164,283.49164,283.6889,275.6412
1970-05-03 12:00:00,284.71506,284.71506,284.78058,282.83762,283.86075,276.25314,283.86075,285.71423,286.05252,282.06802,284.5891,285.71423,286.05252,285.71423,285.71423,286.39737,286.39737,285.6487,276.25314
1970-05-04 12:00:00,282.92725,282.92725,283.04083,281.0546,282.04807,274.42947,282.04807,284.34033,284.26764,280.24106,282.82745,284.34033,284.26764,284.34033,284.34033,284.62396,284.62396,283.85074,274.42947
1970-05-05 12:00:00,282.744,282.744,282.89676,281.21106,282.50674,274.8891,282.50674,284.4975,284.6234,280.7507,282.8333,284.4975,284.6234,284.4975,284.4975,284.92593,284.92593,284.2588,274.8891
